label,N,support,f1_baseline,f1_floor21,f1_gated,fp_baseline,fp_floor21,fp_gated
dyu_Latn,100000,1012,0.05751391465677179,0.05751391465677179,0.05751391465677179,35,35,35
dzo_Tibt,13407,1012,0.8928255093002657,0.8979955456570157,0.8979955456570157,238,225,225
ell_Grek,100000,1012,0.9985155863433943,0.9990108803165183,0.9990108803165183,0,0,0
eng_Latn,100000,1012,0.9603960396039604,0.9594460929772503,0.9589570255915016,38,40,66
epo_Latn,100000,1012,0.9995056846267919,0.9995056846267919,1.0,0,0,0
eus_Latn,100000,1012,0.9985155863433943,0.9980217606330365,0.9985170538803757,0,1,1
ewe_Latn,100000,1012,0.9869869869869871,0.9930348258706468,0.9935355544505221,0,0,0
fao_Latn,94618,1012,0.996039603960396,0.996039603960396,0.996039603960396,2,2,2
fij_Latn,100000,1012,0.9965294992563213,0.9965294992563213,0.9965294992563213,0,0,0
fin_Latn,100000,1012,0.9751898734177215,0.980352644836272,0.9874937468734367,0,0,0
fon_Latn,100000,1012,0.9990108803165183,0.9995056846267919,0.9995056846267919,0,0,0
fra_Latn,100000,1012,0.9890219560878244,0.9895366218236173,0.9965397923875433,1,2,3
fur_Latn,46173,1012,1.0,1.0,1.0,0,0,0
fuv_Latn,30578,1012,0.9678735339112697,0.9726166328600406,0.9726166328600406,0,1,1
gaz_Latn,100000,1012,0.996031746031746,0.9960356788899902,0.9995061728395062,0,1,1
gla_Latn,100000,1012,0.9995056846267919,0.9995056846267919,0.9995056846267919,0,0,0
gle_Latn,100000,1012,0.9990118577075099,0.9995061728395062,0.9995061728395062,1,1,1
glg_Latn,100000,1012,0.9794921875000001,0.9794921875000001,0.9766309639727361,33,33,39
guj_Gujr,100000,1012,1.0,1.0,1.0,0,0,0
hat_Latn,100000,1012,0.997029702970297,0.9965397923875433,0.9975308641975308,1,3,3
hau_Latn,100000,1012,0.9975308641975308,0.9975308641975308,0.9980276134122288,3,3,4
heb_Hebr,100000,1012,0.9990108803165183,0.9990108803165183,0.9990108803165183,0,0,0
hin_Deva,100000,1012,0.7720773759461733,0.76814011676397,0.7435294117647059,448,465,590
hne_Deva,50507,1012,0.808743169398907,0.8135223555070883,0.8135223555070883,78,76,76
hun_Latn,100000,1012,0.9995056846267919,0.9995056846267919,0.9990118577075099,0,0,1
hye_Armn,100000,1012,0.9995056846267919,0.9995056846267919,0.9995056846267919,0,0,0
ibo_Latn,100000,1012,0.9960552268244576,0.9926289926289926,0.9926289926289926,6,13,13
ilo_Latn,100000,1012,0.9970267591674926,0.9975235264982666,0.998019801980198,0,0,0
ind_Latn,100000,1012,0.8432282003710575,0.8443002780352178,0.8444240477283157,235,235,247
isl_Latn,100000,1012,0.9965466206216081,0.9965466206216081,0.9965466206216081,5,5,5
ita_Latn,100000,1012,0.9980217606330365,0.9985170538803757,0.9970384995064165,1,1,4
jav_Latn,100000,1012,0.987279843444227,0.9834307992202729,0.9739382239382239,23,31,51
jpn_Jpan,100000,1012,1.0,1.0,1.0,0,0,0
kab_Latn,100000,1012,0.8787483702737939,0.8779852366478506,0.8764629388816644,278,280,284
kac_Latn,100000,1012,0.9995056846267919,1.0,1.0,0,0,0
kam_Latn,100000,1012,0.8577878103837471,0.8692737430167597,0.8724233983286909,0,0,0
kan_Knda,100000,1012,0.99203187250996,0.9930348258706468,0.9950347567030785,0,0,0
kas_Arab,10408,1012,0.9930693069306931,0.9925632126921171,0.9767441860465117,5,4,0
kas_Deva,7226,1012,0.9744331886155331,0.973963355834137,0.9833984375,51,52,29
kat_Geor,100000,1012,0.9990108803165183,0.9990108803165183,0.9990108803165183,0,0,0
kaz_Cyrl,100000,1012,0.9995056846267919,0.9995056846267919,0.9995056846267919,0,0,0
kbp_Latn,100000,1012,0.9970267591674926,0.9970267591674926,0.998019801980198,0,0,0
kea_Latn,100000,1012,0.9767441860465117,0.9788092835519677,0.9798590130916415,0,0,1
khk_Cyrl,100000,1012,1.0,1.0,1.0,0,0,0
khm_Khmr,100000,1012,0.9995056846267919,0.9995056846267919,0.9995056846267919,0,0,0
kik_Latn,100000,1012,0.9615754082612871,0.9640632486823191,0.9645593869731801,69,69,69
kin_Latn,100000,1012,0.927536231884058,0.9265367316341829,0.9265367316341829,61,62,62
kir_Cyrl,100000,1012,0.9980237154150198,0.9980237154150198,0.9980237154150198,2,2,2
kmb_Latn,100000,1012,0.9866270430906389,0.9842053307008884,0.9842209072978304,11,17,18
kmr_Latn,100000,1012,0.9793242561775087,0.9793242561775087,0.9793242561775087,0,0,0
knc_Arab,6113,1012,0.7025641025641025,0.7025641025641025,0.7008985879332478,0,0,0
knc_Latn,9356,1012,0.9882468168462292,0.9887420460107685,0.9931102362204725,21,21,11
kor_Hang,100000,1012,1.0,1.0,1.0,0,0,0
lao_Laoo,33981,1012,1.0,1.0,1.0,0,0,0
lij_Latn,35338,1012,0.9960552268244576,0.9960552268244576,0.9960552268244576,6,6,6
lim_Latn,100000,1012,0.9796727813584531,0.9802371541501976,0.980295566502463,17,20,23
lin_Latn,100000,1012,0.9965294992563213,0.9970267591674926,0.9970267591674926,0,0,0
lit_Latn,100000,1012,0.9925335988053758,0.9930348258706468,0.9955334987593053,0,0,0
lmo_Latn,58536,1012,0.9886194952993568,0.9876421156697973,0.9876421156697973,10,12,12
ltg_Latn,14559,1012,0.9921568627450981,0.9926434526728788,0.9941060903732809,16,15,12
ltz_Latn,100000,1012,0.9985170538803757,0.9985170538803757,0.9985170538803757,1,1,1
lua_Latn,100000,1012,0.9839357429718876,0.9864797195793691,0.9874937468734367,0,0,0
lug_Latn,100000,1012,0.992039800995025,0.9930486593843098,0.9930486593843098,1,2,2
luo_Latn,100000,1012,0.996031746031746,0.996031746031746,0.9965294992563213,0,0,0
lus_Latn,100000,1012,0.989010989010989,0.9900199600798403,0.9915296462381664,0,0,0
lvs_Latn,100000,1012,0.99203187250996,0.9925335988053758,0.994535519125683,0,0,0
mag_Deva,12847,1012,0.8316251830161053,0.8306332842415316,0.8318227593152063,185,179,148
mai_Deva,43579,1012,0.9286846275752774,0.9337539432176657,0.9337539432176657,2,2,2
mal_Mlym,100000,1012,1.0,1.0,1.0,0,0,0
mar_Deva,100000,1012,0.998019801980198,0.9990108803165183,0.9990108803165183,0,0,0
min_Arab,847,1012,0.9589457678661936,0.9603658536585366,0.9608142493638677,15,11,9
min_Latn,100000,1012,0.990561351217089,0.9895781637717121,0.9871921182266009,4,6,16
mkd_Cyrl,100000,1012,0.9925632126921171,0.9930624380574825,0.9930624380574825,4,4,4
mlt_Latn,100000,1012,0.9990128331688055,0.9990128331688055,0.9990128331688055,2,2,2
mni_Beng,41766,1012,0.9995056846267919,0.9995056846267919,0.9995056846267919,0,0,0
mos_Latn,100000,1012,0.9561629706034039,0.9631147540983607,0.9668198060234814,0,0,0
mri_Latn,73030,1012,0.996031746031746,0.9975235264982666,0.9975235264982666,0,0,0
mya_Mymr,100000,1012,1.0,1.0,1.0,0,0,0
nld_Latn,100000,1012,0.9762985375693394,0.9773299748110831,0.9829659318637274,3,3,3
nno_Latn,100000,1012,0.9348140994688556,0.9343629343629344,0.9325626204238922,91,92,96
nob_Latn,100000,1012,0.8926336061627346,0.8931665062560153,0.8931665062560153,138,138,138
npi_Deva,100000,1012,0.9041689225771521,0.919957310565635,0.950207468879668,0,0,0
nso_Latn,100000,1012,0.9788905252822778,0.9798921039725357,0.9798921039725357,28,28,28
nus_Latn,14391,1012,0.9995056846267919,0.9995056846267919,0.9995056846267919,0,0,0
nya_Latn,100000,1012,0.9906080079090459,0.991106719367589,0.991604938271605,9,9,9
oci_Latn,100000,1012,0.9955511616411271,0.9960474308300395,0.994573260976813,4,4,7
ory_Orya,100000,1012,1.0,1.0,1.0,0,0,0
pag_Latn,100000,1012,0.9782937910146391,0.9788306451612903,0.9804118533400301,0,1,3
pan_Guru,100000,1012,1.0,1.0,1.0,0,0,0
pap_Latn,100000,1012,0.9895678092399404,0.9895781637717121,0.9886194952993568,5,6,10
pbt_Arab,80648,1012,0.9985155863433943,0.9990118577075099,0.9990118577075099,0,1,1
plt_Latn,100000,1012,0.9975235264982666,0.9975235264982666,0.9975235264982666,0,0,0
pol_Latn,100000,1012,0.9930898321816387,0.9930898321816387,0.9930898321816387,8,8,8
por_Latn,100000,1012,0.9809619238476954,0.9809619238476954,0.9809619238476954,5,5,5
quy_Latn,100000,1012,0.8493462194428651,0.8513053348467652,0.8513053348467652,0,0,0
ron_Latn,100000,1012,1.0,0.9995061728395062,0.9995061728395062,0,1,1
run_Latn,100000,1012,0.930073349633252,0.9296187683284457,0.9301416707376648,82,83,83
rus_Cyrl,100000,1012,0.9900199600798403,0.9900199600798403,0.9905236907730673,0,0,0
sag_Latn,100000,1012,0.9960356788899902,0.9965329370975731,0.9975259772389905,1,1,1
san_Deva,100000,1012,0.9741772151898733,0.9757330637007078,0.9778002018163472,1,1,1
sat_Olck,16858,1012,1.0,1.0,1.0,0,0,0
scn_Latn,62189,1012,0.9975259772389905,0.9975259772389905,0.9975259772389905,1,1,1
shn_Mymr,32679,1012,1.0,1.0,1.0,0,0,0
sin_Sinh,100000,1012,1.0,1.0,1.0,0,0,0
slk_Latn,100000,1012,0.9885401096163429,0.9885401096163429,0.9890438247011952,3,3,3
slv_Latn,100000,1012,0.9900299102691925,0.9895366218236173,0.9905425584868094,1,2,2
smo_Latn,100000,1012,0.994535519125683,0.996031746031746,0.9965294992563213,0,0,0
sna_Latn,100000,1012,0.9970267591674926,0.9970267591674926,0.998019801980198,0,0,0
snd_Arab,100000,1012,0.9985199802664035,0.9980276134122288,0.9975357318876293,3,4,5
som_Latn,100000,1012,0.9995056846267919,0.9995056846267919,1.0,0,0,0
sot_Latn,73326,1012,0.9529229177444387,0.9529229177444387,0.9529229177444387,0,0,0
spa_Latn,100000,1012,0.9688755020080321,0.9688755020080321,0.9725137431284357,15,15,16
srd_Latn,48717,1012,0.9975333004440058,0.9970414201183431,0.9970414201183431,4,5,5
srp_Cyrl,100000,1012,0.995564317397733,0.995564317397733,0.9950738916256159,7,7,8
ssw_Latn,100000,1012,0.9819639278557115,0.9824737105658488,0.9824737105658488,4,4,4
sun_Latn,100000,1012,0.9935675408213755,0.9935675408213755,0.9882005899705014,5,5,17
swe_Latn,100000,1012,0.9980217606330365,0.9980217606330365,0.9980217606330365,1,1,1
swh_Latn,100000,1012,0.9180483183325437,0.9111424541607899,0.9040074557315936,130,146,164
szl_Latn,55404,1012,0.9911154985192497,0.990138067061144,0.990138067061144,10,12,12
tam_Taml,100000,1012,1.0,1.0,1.0,0,0,0
taq_Latn,27347,1012,0.8108108108108109,0.8198250728862975,0.8198250728862975,0,0,0
taq_Tfng,4245,1012,1.0,1.0,1.0,0,0,0
tat_Cyrl,100000,1012,0.997029702970297,0.997029702970297,0.997029702970297,1,1,1
tel_Telu,100000,1012,0.9995056846267919,1.0,1.0,0,0,0
tgk_Cyrl,100000,1012,1.0,1.0,1.0,0,0,0
tha_Thai,100000,1012,0.9990108803165183,0.9995056846267919,1.0,0,0,0
tir_Ethi,100000,1012,0.7792521109770808,0.8225712623618383,0.836112708453134,0,0,0
tpi_Latn,100000,1012,0.9859719438877755,0.9869869869869871,0.9869869869869871,0,0,0
tsn_Latn,100000,1012,0.9673076923076923,0.9673076923076923,0.9673076923076923,62,62,62
tso_Latn,100000,1012,0.9940652818991097,0.9935739001482946,0.9940711462450593,5,6,6
tuk_Latn,100000,1012,1.0,1.0,1.0,0,0,0
tum_Latn,100000,1012,0.992541024365987,0.993041749502982,0.993041749502982,1,1,1
tur_Latn,100000,1012,0.9965500246426812,0.9960591133004927,0.9950787401574804,6,7,9
twi_Latn,100000,1012,0.9849548645937813,0.9854636591478697,0.9885057471264368,0,0,0
tzm_Tfng,1590,1012,0.3161397670549085,0.33003300330033003,0.33003300330033003,0,0,0
uig_Arab,100000,1012,1.0,1.0,1.0,0,0,0
ukr_Cyrl,100000,1012,0.996039603960396,0.996039603960396,0.9975284231339594,2,2,2
umb_Latn,100000,1012,0.9454545454545455,0.9476412649040955,0.9492753623188405,3,3,3
urd_Arab,100000,1012,0.9910625620655411,0.9915632754342432,0.9877029021151009,4,4,17
uzn_Latn,100000,1012,0.9985155863433943,0.9990108803165183,0.9990108803165183,0,0,0
vec_Latn,100000,1012,0.9950641658440276,0.9950641658440276,0.9940828402366864,6,6,8
vie_Latn,100000,1012,1.0,1.0,1.0,0,0,0
war_Latn,100000,1012,0.9921414538310412,0.9911678115799805,0.9897109260166586,14,16,19
wol_Latn,69728,1012,0.9940652818991097,0.9945679012345678,0.9945679012345678,5,6,6
xho_Latn,100000,1012,0.9403058707449433,0.9393790044356826,0.9384539635647465,62,64,66
ydd_Hebr,38324,1012,0.9990128331688055,0.9990128331688055,0.9990128331688055,2,2,2
yor_Latn,100000,1012,0.9751898734177215,0.9813789632611978,0.9854636591478697,0,0,0
zsm_Latn,100000,1012,0.8494007295466389,0.8494007295466389,0.845360824742268,92,92,108
zul_Latn,100000,1012,0.9018218623481782,0.9018218623481782,0.900454775138959,73,73,76
